sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
37,6/8/2021 22:50,0.7,142,136,6/8/2021 22:50
38,6/8/2021 23:00,0.7,138,136,6/8/2021 23:00
39,6/8/2021 23:10,0.7,133,137,6/8/2021 23:10
40,6/8/2021 23:20,0.7,136,133,6/8/2021 23:20
41,6/8/2021 23:30,0.7,141,134,6/8/2021 23:30
42,6/8/2021 23:40,0.7,154,138,6/8/2021 23:40
43,6/8/2021 23:50,0.7,135,139,6/8/2021 23:50
44,6/9/2021 0:00,0.7,140,138,6/9/2021 0:00
45,6/9/2021 0:10,0.7,136,137,6/9/2021 0:10
46,6/9/2021 0:20,0.7,147,137,6/9/2021 0:20
47,6/9/2021 0:30,0.7,134,138,6/9/2021 0:30
48,6/9/2021 0:40,0.7,142,141,6/9/2021 0:40
49,6/9/2021 0:50,0.7,142,138,6/9/2021 0:50
50,6/9/2021 1:00,0.7,134,137,6/9/2021 1:00
51,6/9/2021 1:10,0.7,143,139,6/9/2021 1:10
52,6/9/2021 1:20,0.7,140,138,6/9/2021 1:20
53,6/9/2021 1:30,0.7,141,137,6/9/2021 1:30
54,6/9/2021 1:40,0.7,139,139,6/9/2021 1:40
55,6/9/2021 1:50,0.7,146,142,6/9/2021 1:50
56,6/9/2021 2:00,0.7,149,139,6/9/2021 2:00
57,6/9/2021 2:10,0.7,136,139,6/9/2021 2:10
58,6/9/2021 2:20,0.7,134,138,6/9/2021 2:20
59,6/9/2021 2:30,0.7,137,139,6/9/2021 2:30
60,6/9/2021 2:40,0.7,137,139,6/9/2021 2:40
61,6/9/2021 2:50,0.7,134,139,6/9/2021 2:50
62,6/9/2021 3:00,0.7,134,138,6/9/2021 3:00
63,6/9/2021 3:10,0.7,126,140,6/9/2021 3:10
64,6/9/2021 3:20,0.7,149,139,6/9/2021 3:20
65,6/9/2021 3:30,0.7,138,142,6/9/2021 3:30
66,6/9/2021 3:40,0.6,136,137,6/9/2021 3:40
67,6/9/2021 3:50,0.6,132,138,6/9/2021 3:50
68,6/9/2021 4:00,0.6,138,140,6/9/2021 4:00
69,6/9/2021 4:10,0.6,141,137,6/9/2021 4:10
70,6/9/2021 4:20,0.6,147,142,6/9/2021 4:20
71,6/9/2021 4:30,0.6,144,142,6/9/2021 4:30
72,6/9/2021 4:40,0.6,139,140,6/9/2021 4:40
73,6/9/2021 4:50,0.6,141,138,6/9/2021 4:50
74,6/9/2021 5:00,0.6,131,137,6/9/2021 5:00
75,6/9/2021 5:10,0.6,137,139,6/9/2021 5:10
76,6/9/2021 5:20,0.6,133,141,6/9/2021 5:20
77,6/9/2021 5:30,0.6,131,137,6/9/2021 5:30
78,6/9/2021 5:40,0.6,138,140,6/9/2021 5:40
79,6/9/2021 5:50,0.6,136,141,6/9/2021 5:50
80,6/9/2021 6:00,0.6,141,139,6/9/2021 6:00
81,6/9/2021 6:10,0.6,137,142,6/9/2021 6:10
82,6/9/2021 6:20,0.6,142,142,6/9/2021 6:20
83,6/9/2021 6:30,0.6,140,141,6/9/2021 6:30
84,6/9/2021 6:40,0.6,133,140,6/9/2021 6:40
85,6/9/2021 6:50,0.7,141,142,6/9/2021 6:50
86,6/9/2021 7:00,0.7,136,139,6/9/2021 7:00
87,6/9/2021 7:10,0.7,139,140,6/9/2021 7:10
88,6/9/2021 7:20,0.7,141,143,6/9/2021 7:20
89,6/9/2021 7:30,0.7,143,141,6/9/2021 7:30
90,6/9/2021 7:40,0.7,143,140,6/9/2021 7:40
91,6/9/2021 7:50,0.7,142,141,6/9/2021 7:50
92,6/9/2021 8:00,0.7,139,141,6/9/2021 8:00
93,6/9/2021 8:10,0.7,142,143,6/9/2021 8:10
94,6/9/2021 8:20,0.8,137,140,6/9/2021 8:20
95,6/9/2021 8:30,0.8,138,139,6/9/2021 8:30
96,6/9/2021 8:40,0.8,145,139,6/9/2021 8:40
97,6/9/2021 8:50,0.8,138,141,6/9/2021 8:50
98,6/9/2021 9:00,0.8,148,141,6/9/2021 9:00
99,6/9/2021 9:10,0.8,139,141,6/9/2021 9:10
100,6/9/2021 9:20,0.8,143,140,6/9/2021 9:20
101,6/9/2021 9:30,0.9,139,139,6/9/2021 9:30
102,6/9/2021 9:40,0.9,138,139,6/9/2021 9:40
103,6/9/2021 9:50,0.9,139,137,6/9/2021 9:50
104,6/9/2021 10:00,0.9,137,137,6/9/2021 10:00
105,6/9/2021 10:10,0.9,145,137,6/9/2021 10:10
106,6/9/2021 10:20,1,139,138,6/9/2021 10:20
107,6/9/2021 10:30,1,138,136,6/9/2021 10:30
108,6/9/2021 10:40,1.1,136,136,6/9/2021 10:40
109,6/9/2021 10:50,1.1,137,136,6/9/2021 10:50
110,6/9/2021 11:00,1.2,140,135,6/9/2021 11:00
111,6/9/2021 11:10,1.2,135,135,6/9/2021 11:10
112,6/9/2021 11:20,1.2,133,136,6/9/2021 11:20
113,6/9/2021 11:30,1.3,140,134,6/9/2021 11:30
114,6/9/2021 11:40,1.3,133,135,6/9/2021 11:40
115,6/9/2021 11:50,1.4,134,135,6/9/2021 11:50
116,6/9/2021 12:00,1.5,136,135,6/9/2021 12:00
117,6/9/2021 12:10,1.5,137,135,6/9/2021 12:10
118,6/9/2021 12:20,1.6,145,137,6/9/2021 12:20
119,6/9/2021 12:30,1.7,137,135,6/9/2021 12:30
120,6/9/2021 12:40,1.7,139,137,6/9/2021 12:40
121,6/9/2021 12:50,1.7,139,134,6/9/2021 12:50
122,6/9/2021 13:00,1.8,131,133,6/9/2021 13:00
123,6/9/2021 13:10,1.8,138,134,6/9/2021 13:10
124,6/9/2021 13:20,1.8,140,135,6/9/2021 13:20
125,6/9/2021 13:30,1.9,135,133,6/9/2021 13:30
126,6/9/2021 13:40,1.8,137,134,6/9/2021 13:40
127,6/9/2021 13:50,1.8,123,131,6/9/2021 13:50
128,6/9/2021 14:00,1.8,134,136,6/9/2021 14:00
129,6/9/2021 14:10,1.8,142,136,6/9/2021 14:10
130,6/9/2021 14:20,1.7,137,134,6/9/2021 14:20
131,6/9/2021 14:30,1.6,142,135,6/9/2021 14:30
132,6/9/2021 14:40,1.6,132,135,6/9/2021 14:40
133,6/9/2021 14:50,1.6,137,134,6/9/2021 14:50
134,6/9/2021 15:00,1.5,131,135,6/9/2021 15:00
135,6/9/2021 15:10,1.5,133,137,6/9/2021 15:10
136,6/9/2021 15:20,1.5,120,132,6/9/2021 15:20
137,6/9/2021 15:30,1.5,126,133,6/9/2021 15:30
138,6/9/2021 15:40,1.4,128,133,6/9/2021 15:40
139,6/9/2021 15:50,1.2,130,134,6/9/2021 15:50
140,6/9/2021 16:00,1.2,136,136,6/9/2021 16:00
141,6/9/2021 16:10,1.3,141,133,6/9/2021 16:10
142,6/9/2021 16:20,1.2,147,140,6/9/2021 16:20
143,6/9/2021 16:30,1.2,144,137,6/9/2021 16:30
144,6/9/2021 16:40,1.2,152,139,6/9/2021 16:40
145,6/9/2021 16:50,1.2,142,140,6/9/2021 16:50
146,6/9/2021 17:00,1.2,139,142,6/9/2021 17:00
147,6/9/2021 17:10,1.2,136,139,6/9/2021 17:10
148,6/9/2021 17:20,1.2,140,143,6/9/2021 17:20
149,6/9/2021 17:30,1.2,144,141,6/9/2021 17:30
150,6/9/2021 17:40,1.1,151,145,6/9/2021 17:40
151,6/9/2021 17:50,1.1,144,142,6/9/2021 17:50
152,6/9/2021 18:00,1.2,157,146,6/9/2021 18:00
153,6/9/2021 18:10,1.2,140,143,6/9/2021 18:10
154,6/9/2021 18:20,1.2,157,147,6/9/2021 18:20
155,6/9/2021 18:30,1.1,152,145,6/9/2021 18:30
156,6/9/2021 18:40,1.1,160,145,6/9/2021 18:40
157,6/9/2021 18:50,1.1,144,152,6/9/2021 18:50
158,6/9/2021 19:00,1.1,153,152,6/9/2021 19:00
159,6/9/2021 19:10,1.1,145,143,6/9/2021 19:10
160,6/9/2021 19:20,1,144,149,6/9/2021 19:20
161,6/9/2021 19:30,1.1,153,151,6/9/2021 19:30
162,6/9/2021 19:40,1.1,146,151,6/9/2021 19:40
163,6/9/2021 19:50,1.1,135,148,6/9/2021 19:50
164,6/9/2021 20:00,1.1,155,148,6/9/2021 20:00
165,6/9/2021 20:10,1.1,147,147,6/9/2021 20:10
166,6/9/2021 20:20,1.1,150,149,6/9/2021 20:20
167,6/9/2021 20:30,1.1,141,147,6/9/2021 20:30
168,6/9/2021 20:40,1.1,139,147,6/9/2021 20:40
169,6/9/2021 20:50,1,148,151,6/9/2021 20:50
170,6/9/2021 21:00,1,153,146,6/9/2021 21:00
171,6/9/2021 21:10,1,147,150,6/9/2021 21:10
172,6/9/2021 21:20,1,148,145,6/9/2021 21:20
173,6/9/2021 21:30,1,157,150,6/9/2021 21:30
174,6/9/2021 21:40,0.9,147,150,6/9/2021 21:40
175,6/9/2021 21:50,0.9,153,151,6/9/2021 21:50
176,6/9/2021 22:00,0.9,156,151,6/9/2021 22:00
177,6/9/2021 22:10,0.9,149,146,6/9/2021 22:10
178,6/9/2021 22:20,0.9,148,152,6/9/2021 22:20
179,6/9/2021 22:30,0.9,150,151,6/9/2021 22:30
180,6/9/2021 22:40,0.9,147,152,6/9/2021 22:40
181,6/9/2021 22:50,0.9,147,153,6/9/2021 22:50
182,6/9/2021 23:00,0.9,154,151,6/9/2021 23:00
183,6/9/2021 23:10,0.9,141,144,6/9/2021 23:10
184,6/9/2021 23:20,0.9,147,151,6/9/2021 23:20
185,6/9/2021 23:30,0.9,162,148,6/9/2021 23:30
186,6/9/2021 23:40,0.9,151,148,6/9/2021 23:40
187,6/9/2021 23:50,0.9,145,152,6/9/2021 23:50
188,6/10/2021 0:00,0.9,153,152,6/10/2021 0:00
189,6/10/2021 0:10,0.9,140,148,6/10/2021 0:10
190,6/10/2021 0:20,0.9,144,150,6/10/2021 0:20
191,6/10/2021 0:30,0.9,151,151,6/10/2021 0:30
192,6/10/2021 0:40,0.9,142,149,6/10/2021 0:40
193,6/10/2021 0:50,0.9,141,148,6/10/2021 0:50
194,6/10/2021 1:00,0.9,156,151,6/10/2021 1:00
195,6/10/2021 1:10,0.9,150,152,6/10/2021 1:10
196,6/10/2021 1:20,0.9,126,149,6/10/2021 1:20
197,6/10/2021 1:30,0.9,137,150,6/10/2021 1:30
198,6/10/2021 1:40,0.9,148,149,6/10/2021 1:40
199,6/10/2021 1:50,0.9,150,151,6/10/2021 1:50
200,6/10/2021 2:00,0.9,154,152,6/10/2021 2:00
201,6/10/2021 2:10,0.9,140,150,6/10/2021 2:10
202,6/10/2021 2:20,0.9,155,149,6/10/2021 2:20
203,6/10/2021 2:30,0.9,147,151,6/10/2021 2:30
204,6/10/2021 2:40,0.9,166,158,6/10/2021 2:40
205,6/10/2021 2:50,0.9,143,151,6/10/2021 2:50
206,6/10/2021 3:00,0.9,149,152,6/10/2021 3:00
207,6/10/2021 3:10,0.9,154,154,6/10/2021 3:10
208,6/10/2021 3:20,0.9,158,152,6/10/2021 3:20
209,6/10/2021 3:30,0.9,144,151,6/10/2021 3:30
210,6/10/2021 3:40,0.9,162,151,6/10/2021 3:40
211,6/10/2021 3:50,0.9,151,156,6/10/2021 3:50
212,6/10/2021 4:00,0.9,157,155,6/10/2021 4:00
213,6/10/2021 4:10,0.9,142,152,6/10/2021 4:10
214,6/10/2021 4:20,0.9,152,153,6/10/2021 4:20
215,6/10/2021 4:30,0.9,144,152,6/10/2021 4:30
216,6/10/2021 4:40,0.9,162,157,6/10/2021 4:40
217,6/10/2021 4:50,0.9,160,155,6/10/2021 4:50
218,6/10/2021 5:00,0.8,148,152,6/10/2021 5:00
219,6/10/2021 5:10,0.9,140,150,6/10/2021 5:10
220,6/10/2021 5:20,0.8,153,150,6/10/2021 5:20
221,6/10/2021 5:30,0.8,158,149,6/10/2021 5:30
222,6/10/2021 5:40,0.8,137,154,6/10/2021 5:40
223,6/10/2021 5:50,0.8,154,155,6/10/2021 5:50
224,6/10/2021 6:00,0.8,158,155,6/10/2021 6:00
225,6/10/2021 6:10,0.8,154,155,6/10/2021 6:10
226,6/10/2021 6:20,0.8,154,149,6/10/2021 6:20
227,6/10/2021 6:30,0.8,160,153,6/10/2021 6:30
228,6/10/2021 6:40,0.8,155,154,6/10/2021 6:40
229,6/10/2021 6:50,0.8,158,154,6/10/2021 6:50
230,6/10/2021 7:00,0.9,136,152,6/10/2021 7:00
231,6/10/2021 7:10,0.9,152,153,6/10/2021 7:10
232,6/10/2021 7:20,0.9,155,153,6/10/2021 7:20
233,6/10/2021 7:30,0.9,153,153,6/10/2021 7:30
234,6/10/2021 7:40,0.9,153,155,6/10/2021 7:40
235,6/10/2021 7:50,0.9,163,154,6/10/2021 7:50
236,6/10/2021 8:00,0.9,149,153,6/10/2021 8:00
237,6/10/2021 8:10,0.9,146,153,6/10/2021 8:10
238,6/10/2021 8:20,0.9,145,148,6/10/2021 8:20
239,6/10/2021 8:30,0.9,150,148,6/10/2021 8:30
240,6/10/2021 8:40,0.9,157,152,6/10/2021 8:40
241,6/10/2021 8:50,1,147,147,6/10/2021 8:50
242,6/10/2021 9:00,1,144,150,6/10/2021 9:00
243,6/10/2021 9:10,1,152,151,6/10/2021 9:10
244,6/10/2021 9:20,1.1,149,149,6/10/2021 9:20
245,6/10/2021 9:30,1.1,146,149,6/10/2021 9:30
246,6/10/2021 9:40,1.1,150,152,6/10/2021 9:40
247,6/10/2021 9:50,1.1,149,147,6/10/2021 9:50
248,6/10/2021 10:00,1.2,144,146,6/10/2021 10:00
249,6/10/2021 10:10,1.2,157,146,6/10/2021 10:10
250,6/10/2021 10:20,1.2,164,151,6/10/2021 10:20
251,6/10/2021 10:30,1.3,143,146,6/10/2021 10:30
252,6/10/2021 10:40,1.3,140,144,6/10/2021 10:40
253,6/10/2021 10:50,1.3,148,144,6/10/2021 10:50
254,6/10/2021 11:00,1.4,139,149,6/10/2021 11:00
255,6/10/2021 11:10,1.4,146,144,6/10/2021 11:10
256,6/10/2021 11:20,1.5,157,147,6/10/2021 11:20
257,6/10/2021 11:30,1.6,140,145,6/10/2021 11:30
258,6/10/2021 11:40,1.6,155,149,6/10/2021 11:40
259,6/10/2021 11:50,1.7,152,145,6/10/2021 11:50
260,6/10/2021 12:00,1.8,141,147,6/10/2021 12:00
261,6/10/2021 12:10,1.8,139,146,6/10/2021 12:10
262,6/10/2021 12:20,1.9,147,144,6/10/2021 12:20
263,6/10/2021 12:30,1.9,141,147,6/10/2021 12:30
264,6/10/2021 12:40,2,142,145,6/10/2021 12:40
265,6/10/2021 12:50,2,137,140,6/10/2021 12:50
266,6/10/2021 13:00,1.9,147,144,6/10/2021 13:00
267,6/10/2021 13:10,1.9,152,146,6/10/2021 13:10
268,6/10/2021 13:20,1.8,146,145,6/10/2021 13:20
269,6/10/2021 13:30,1.5,155,145,6/10/2021 13:30
270,6/10/2021 13:40,1.7,142,145,6/10/2021 13:40
271,6/10/2021 13:50,1.7,154,147,6/10/2021 13:50
272,6/10/2021 14:00,1.1,154,151,6/10/2021 14:00
273,6/10/2021 14:10,1.7,152,147,6/10/2021 14:10
274,6/10/2021 14:20,1.6,161,146,6/10/2021 14:20
275,6/10/2021 14:30,1.5,146,147,6/10/2021 14:30
276,6/10/2021 14:40,1.5,143,147,6/10/2021 14:40
277,6/10/2021 14:50,1.5,150,149,6/10/2021 14:50
278,6/10/2021 15:00,1.5,165,150,6/10/2021 15:00
279,6/10/2021 15:10,1.5,146,152,6/10/2021 15:10
280,6/10/2021 15:20,1.5,148,153,6/10/2021 15:20
281,6/10/2021 15:30,1.5,137,152,6/10/2021 15:30
282,6/10/2021 15:40,1.5,138,151,6/10/2021 15:40
283,6/10/2021 15:50,1.5,138,150,6/10/2021 15:50
284,6/10/2021 16:00,1.5,138,151,6/10/2021 16:00
285,6/10/2021 16:10,1.5,136,151,6/10/2021 16:10
286,6/10/2021 16:20,1.5,147,155,6/10/2021 16:20
287,6/10/2021 16:30,1.5,148,157,6/10/2021 16:30
288,6/10/2021 16:40,1.5,152,154,6/10/2021 16:40
289,6/10/2021 16:50,1.5,151,150,6/10/2021 16:50
290,6/10/2021 17:00,1.4,148,153,6/10/2021 17:00
291,6/10/2021 17:10,1.4,151,152,6/10/2021 17:10
292,6/10/2021 17:20,1.4,155,154,6/10/2021 17:20
293,6/10/2021 17:30,1.4,144,154,6/10/2021 17:30
294,6/10/2021 17:40,1.4,165,155,6/10/2021 17:40
295,6/10/2021 17:50,1.4,158,155,6/10/2021 17:50
296,6/10/2021 18:00,1.3,160,160,6/10/2021 18:00
297,6/10/2021 18:10,1.3,155,156,6/10/2021 18:10
298,6/10/2021 18:20,1.3,142,159,6/10/2021 18:20
299,6/10/2021 18:30,1.3,155,153,6/10/2021 18:30
300,6/10/2021 18:40,1.3,142,152,6/10/2021 18:40
301,6/10/2021 18:50,1.3,165,159,6/10/2021 18:50
302,6/10/2021 19:00,1.3,165,159,6/10/2021 19:00
303,6/10/2021 19:10,1.3,144,159,6/10/2021 19:10
304,6/10/2021 19:20,1.3,166,156,6/10/2021 19:20
305,6/10/2021 19:30,1.3,154,156,6/10/2021 19:30
306,6/10/2021 19:40,1.3,160,155,6/10/2021 19:40
307,6/10/2021 19:50,1.3,157,157,6/10/2021 19:50
308,6/10/2021 20:00,1.3,150,156,6/10/2021 20:00
309,6/10/2021 20:10,1.2,154,156,6/10/2021 20:10
310,6/10/2021 20:20,1.2,151,156,6/10/2021 20:20
311,6/10/2021 20:30,1.2,142,156,6/10/2021 20:30
312,6/10/2021 20:40,1.2,155,153,6/10/2021 20:40
313,6/10/2021 20:50,1.2,142,153,6/10/2021 20:50
314,6/10/2021 21:00,1.2,164,157,6/10/2021 21:00
315,6/10/2021 21:10,1.2,167,155,6/10/2021 21:10
316,6/10/2021 21:20,1.2,163,155,6/10/2021 21:20
317,6/10/2021 21:30,1.2,148,154,6/10/2021 21:30
318,6/10/2021 21:40,1.1,163,157,6/10/2021 21:40
319,6/10/2021 21:50,1.1,163,154,6/10/2021 21:50
320,6/10/2021 22:00,1.1,151,153,6/10/2021 22:00
321,6/10/2021 22:10,1.1,156,154,6/10/2021 22:10
322,6/10/2021 22:20,1.1,166,154,6/10/2021 22:20
323,6/10/2021 22:30,1.1,157,156,6/10/2021 22:30
324,6/10/2021 22:40,1.1,151,154,6/10/2021 22:40
325,6/10/2021 22:50,1.1,155,157,6/10/2021 22:50
326,6/10/2021 23:00,1.1,159,152,6/10/2021 23:00
327,6/10/2021 23:10,1.1,168,154,6/10/2021 23:10
328,6/10/2021 23:20,1.1,140,153,6/10/2021 23:20
329,6/10/2021 23:30,1.1,162,158,6/10/2021 23:30
330,6/10/2021 23:40,1.1,165,155,6/10/2021 23:40
331,6/10/2021 23:50,1.1,158,157,6/10/2021 23:50
332,6/11/2021 0:00,1.1,161,156,6/11/2021 0:00
333,6/11/2021 0:10,1.1,154,156,6/11/2021 0:10
334,6/11/2021 0:20,0.9,157,153,6/11/2021 0:20
335,6/11/2021 0:30,1,157,154,6/11/2021 0:30
336,6/11/2021 0:40,1,148,159,6/11/2021 0:40
337,6/11/2021 0:50,1,155,156,6/11/2021 0:50
338,6/11/2021 1:00,1,162,157,6/11/2021 1:00
339,6/11/2021 1:10,1,149,151,6/11/2021 1:10
340,6/11/2021 1:20,1,146,152,6/11/2021 1:20
341,6/11/2021 1:30,1,152,155,6/11/2021 1:30
342,6/11/2021 1:40,1,150,154,6/11/2021 1:40
343,6/11/2021 1:50,1,153,153,6/11/2021 1:50
344,6/11/2021 2:00,0.9,158,153,6/11/2021 2:00
345,6/11/2021 2:10,0.9,157,153,6/11/2021 2:10
346,6/11/2021 2:20,0.9,151,157,6/11/2021 2:20
347,6/11/2021 2:30,0.9,161,157,6/11/2021 2:30
348,6/11/2021 2:40,0.9,159,160,6/11/2021 2:40
349,6/11/2021 2:50,0.9,151,156,6/11/2021 2:50
350,6/11/2021 3:00,0.9,160,155,6/11/2021 3:00
351,6/11/2021 3:10,0.9,165,155,6/11/2021 3:10
352,6/11/2021 3:20,0.9,150,157,6/11/2021 3:20
353,6/11/2021 3:30,0.9,157,154,6/11/2021 3:30
354,6/11/2021 3:40,0.9,147,152,6/11/2021 3:40
355,6/11/2021 3:50,0.9,157,153,6/11/2021 3:50
356,6/11/2021 4:00,0.9,150,159,6/11/2021 4:00
357,6/11/2021 4:10,0.9,135,155,6/11/2021 4:10
358,6/11/2021 4:20,0.9,160,158,6/11/2021 4:20
359,6/11/2021 4:30,0.9,155,155,6/11/2021 4:30
360,6/11/2021 4:40,0.9,160,155,6/11/2021 4:40
361,6/11/2021 4:50,0.9,163,158,6/11/2021 4:50
362,6/11/2021 5:00,0.8,161,159,6/11/2021 5:00
363,6/11/2021 5:10,0.8,163,160,6/11/2021 5:10
364,6/11/2021 5:20,0.8,161,160,6/11/2021 5:20
365,6/11/2021 5:30,0.8,156,154,6/11/2021 5:30
366,6/11/2021 5:40,0.8,155,156,6/11/2021 5:40
367,6/11/2021 5:50,0.8,155,161,6/11/2021 5:50
368,6/11/2021 6:00,0.8,161,160,6/11/2021 6:00
369,6/11/2021 6:10,0.8,159,154,6/11/2021 6:10
370,6/11/2021 6:20,0.8,159,155,6/11/2021 6:20
371,6/11/2021 6:30,0.8,162,157,6/11/2021 6:30
372,6/11/2021 6:40,0.9,156,158,6/11/2021 6:40
373,6/11/2021 6:50,0.9,157,154,6/11/2021 6:50
374,6/11/2021 7:00,0.9,153,158,6/11/2021 7:00
375,6/11/2021 7:10,0.9,164,157,6/11/2021 7:10
376,6/11/2021 7:20,0.9,154,158,6/11/2021 7:20
377,6/11/2021 7:30,0.9,165,155,6/11/2021 7:30
378,6/11/2021 7:40,0.9,166,156,6/11/2021 7:40
379,6/11/2021 7:50,0.9,159,157,6/11/2021 7:50
380,6/11/2021 8:00,0.9,160,161,6/11/2021 8:00
381,6/11/2021 8:10,0.9,152,153,6/11/2021 8:10
382,6/11/2021 8:20,0.9,158,155,6/11/2021 8:20
383,6/11/2021 8:30,0.9,161,158,6/11/2021 8:30
384,6/11/2021 8:40,1,157,149,6/11/2021 8:40
385,6/11/2021 8:50,1,164,157,6/11/2021 8:50
386,6/11/2021 9:00,1,147,157,6/11/2021 9:00
387,6/11/2021 9:10,1,147,157,6/11/2021 9:10
388,6/11/2021 9:20,1.1,150,155,6/11/2021 9:20
389,6/11/2021 9:30,1.1,154,152,6/11/2021 9:30
390,6/11/2021 9:40,1.1,159,154,6/11/2021 9:40
391,6/11/2021 9:50,1.1,156,154,6/11/2021 9:50
392,6/11/2021 10:00,1.2,158,153,6/11/2021 10:00
393,6/11/2021 10:10,1.2,160,154,6/11/2021 10:10
394,6/11/2021 10:20,1.2,151,154,6/11/2021 10:20
395,6/11/2021 10:30,1.3,152,151,6/11/2021 10:30
396,6/11/2021 10:40,1.3,153,155,6/11/2021 10:40
397,6/11/2021 10:50,1.4,148,154,6/11/2021 10:50
398,6/11/2021 11:00,1.5,150,152,6/11/2021 11:00
399,6/11/2021 11:10,1.5,158,155,6/11/2021 11:10
400,6/11/2021 11:20,1.6,164,152,6/11/2021 11:20
401,6/11/2021 11:30,1.6,154,148,6/11/2021 11:30
402,6/11/2021 11:40,1.7,151,150,6/11/2021 11:40
403,6/11/2021 11:50,1.8,139,147,6/11/2021 11:50
404,6/11/2021 12:00,1.9,137,145,6/11/2021 12:00
405,6/11/2021 12:10,2,147,151,6/11/2021 12:10
406,6/11/2021 12:20,2.1,152,149,6/11/2021 12:20
407,6/11/2021 12:30,2.2,150,150,6/11/2021 12:30
408,6/11/2021 12:40,2.3,156,151,6/11/2021 12:40
409,6/11/2021 12:50,2.2,149,154,6/11/2021 12:50
410,6/11/2021 13:00,2.5,147,150,6/11/2021 13:00
411,6/11/2021 13:10,2.5,144,146,6/11/2021 13:10
412,6/11/2021 13:20,2.5,137,150,6/11/2021 13:20
413,6/11/2021 13:30,2.5,156,148,6/11/2021 13:30
414,6/11/2021 13:40,2.5,136,148,6/11/2021 13:40
415,6/11/2021 13:50,2.5,151,150,6/11/2021 13:50
416,6/11/2021 14:00,2.4,162,152,6/11/2021 14:00
417,6/11/2021 14:10,2.4,153,152,6/11/2021 14:10
418,6/11/2021 14:20,2.4,150,150,6/11/2021 14:20
419,6/11/2021 14:30,2.3,141,150,6/11/2021 14:30
420,6/11/2021 14:40,2.3,139,150,6/11/2021 14:40
421,6/11/2021 14:50,2.3,152,153,6/11/2021 14:50
422,6/11/2021 15:00,2.2,156,150,6/11/2021 15:00
423,6/11/2021 15:10,2.1,147,153,6/11/2021 15:10
424,6/11/2021 15:20,2.1,145,151,6/11/2021 15:20
425,6/11/2021 15:30,2.1,141,148,6/11/2021 15:30
426,6/11/2021 15:40,2.1,158,155,6/11/2021 15:40
427,6/11/2021 15:50,2,157,152,6/11/2021 15:50
428,6/11/2021 16:00,2,153,153,6/11/2021 16:00
429,6/11/2021 16:10,2,154,149,6/11/2021 16:10
430,6/11/2021 16:20,1.9,154,149,6/11/2021 16:20
431,6/11/2021 16:30,1.9,151,153,6/11/2021 16:30
432,6/11/2021 16:40,1.9,162,151,6/11/2021 16:40
433,6/11/2021 16:50,1.9,150,153,6/11/2021 16:50
434,6/11/2021 17:00,1.9,162,152,6/11/2021 17:00
435,6/11/2021 17:10,1.9,156,152,6/11/2021 17:10
436,6/11/2021 17:20,1.9,159,154,6/11/2021 17:20
